user_id,event,timestamp,country,channel,device_type,age_group,level_number,session_count,session_duration_sec,days_since_install,ad_type,ads_shown_count,is_churned
U027371,app_install,2024-03-16 03:00:00,US,app_store_search,ios,18-24,,1,,0,,,False
U027371,app_open,2024-03-16 03:28:00,US,app_store_search,ios,18-24,,1,,0,,,False
U027371,signup_complete,2024-03-16 03:35:00,US,app_store_search,ios,18-24,,1,,0,,,False
U027371,tutorial_complete,2024-03-16 03:46:00,US,app_store_search,ios,18-24,0.0,1,484.0,0,,,False
U027371,level_complete,2024-03-17 15:21:00,US,app_store_search,ios,18-24,9.0,2,1377.0,1,,,False
U027371,ad_impression,2024-03-17 15:41:00,US,app_store_search,ios,18-24,9.0,2,1377.0,1,rewarded,8.0,False
U027371,ad_reward_claimed,2024-03-17 15:41:44,US,app_store_search,ios,18-24,9.0,2,1377.0,1,rewarded,8.0,True
U027372,app_install,2024-03-16 03:00:00,US,paid_social,android,13-17,,1,,0,,,False
U027372,app_open,2024-03-16 03:20:00,US,paid_social,android,13-17,,1,,0,,,False
U027372,signup_complete,2024-03-16 03:27:00,US,paid_social,android,13-17,,1,,0,,,False
U027372,tutorial_complete,2024-03-16 03:34:00,US,paid_social,android,13-17,0.0,1,424.0,0,,,False
U027372,level_complete,2024-03-16 12:40:00,US,paid_social,android,13-17,14.0,4,1377.0,0,,,False
U027372,ad_impression,2024-03-16 12:54:00,US,paid_social,android,13-17,14.0,4,1377.0,0,interstitial,7.0,False
U027372,ad_reward_claimed,2024-03-16 12:54:45,US,paid_social,android,13-17,14.0,4,1377.0,0,interstitial,7.0,False
U027373,app_install,2024-01-28 00:00:00,US,influencer,android,25-34,,1,,0,,,False
U027373,app_open,2024-01-28 00:21:00,US,influencer,android,25-34,,1,,0,,,False
U027374,app_install,2024-02-26 01:00:00,US,paid_social,ios,35-44,,1,,0,,,False
U027374,app_open,2024-02-26 01:05:00,US,paid_social,ios,35-44,,1,,0,,,False
U027374,signup_complete,2024-02-26 01:07:00,US,paid_social,ios,35-44,,1,,0,,,False
U027374,tutorial_complete,2024-02-26 01:13:00,US,paid_social,ios,35-44,0.0,1,522.0,0,,,False
U027375,app_install,2024-03-14 03:00:00,IN,app_store_search,android,18-24,,1,,0,,,False
U027375,app_open,2024-03-14 03:05:00,IN,app_store_search,android,18-24,,1,,0,,,False
U027375,signup_complete,2024-03-14 03:12:00,IN,app_store_search,android,18-24,,1,,0,,,False
U027375,tutorial_complete,2024-03-14 03:22:00,IN,app_store_search,android,18-24,0.0,1,440.0,0,,,False
U027375,level_complete,2024-03-14 21:59:00,IN,app_store_search,android,18-24,1.0,5,387.0,0,,,False
U027375,ad_impression,2024-03-14 22:13:00,IN,app_store_search,android,18-24,1.0,5,387.0,0,rewarded,3.0,False
U027376,app_install,2024-03-26 01:00:00,BR,organic,ios,13-17,,1,,0,,,False
U027376,app_open,2024-03-26 01:08:00,BR,organic,ios,13-17,,1,,0,,,False
U027376,signup_complete,2024-03-26 01:17:00,BR,organic,ios,13-17,,1,,0,,,False
U027376,tutorial_complete,2024-03-26 01:31:00,BR,organic,ios,13-17,0.0,1,368.0,0,,,False
U027376,level_complete,2024-03-27 19:08:00,BR,organic,ios,13-17,6.0,5,394.0,1,,,False
U027376,ad_impression,2024-03-27 19:13:00,BR,organic,ios,13-17,6.0,5,394.0,1,interstitial,2.0,False
U027377,app_install,2024-03-29 02:00:00,US,app_store_search,android,18-24,,1,,0,,,False
U027377,app_open,2024-03-29 02:08:00,US,app_store_search,android,18-24,,1,,0,,,False
U027378,app_install,2024-01-31 00:00:00,BR,paid_social,android,35-44,,1,,0,,,False
U027379,app_install,2024-01-10 01:00:00,GB,paid_social,android,35-44,,1,,0,,,False
U027379,app_open,2024-01-10 01:14:00,GB,paid_social,android,35-44,,1,,0,,,False
U027380,app_install,2024-03-19 01:00:00,MX,organic,ios,45+,,1,,0,,,False
U027380,app_open,2024-03-19 01:02:00,MX,organic,ios,45+,,1,,0,,,False
U027380,signup_complete,2024-03-19 01:05:00,MX,organic,ios,45+,,1,,0,,,False
U027380,tutorial_complete,2024-03-19 01:16:00,MX,organic,ios,45+,0.0,1,450.0,0,,,False
U027380,level_complete,2024-03-20 10:48:00,MX,organic,ios,45+,8.0,4,1800.0,1,,,False
U027380,ad_impression,2024-03-20 10:50:00,MX,organic,ios,45+,8.0,4,1800.0,1,interstitial,2.0,False
U027381,app_install,2024-03-09 00:00:00,US,organic,ios,25-34,,1,,0,,,False
U027381,app_open,2024-03-09 00:17:00,US,organic,ios,25-34,,1,,0,,,False
U027382,app_install,2024-02-13 03:00:00,US,influencer,android,35-44,,1,,0,,,False
U027382,app_open,2024-02-13 03:12:00,US,influencer,android,35-44,,1,,0,,,False
U027383,app_install,2024-03-05 03:00:00,BR,organic,android,18-24,,1,,0,,,False
U027384,app_install,2024-02-15 01:00:00,BR,paid_social,android,25-34,,1,,0,,,False
U027384,app_open,2024-02-15 01:15:00,BR,paid_social,android,25-34,,1,,0,,,False
U027385,app_install,2024-03-05 00:00:00,IN,app_store_search,android,35-44,,1,,0,,,False
U027385,app_open,2024-03-05 00:02:00,IN,app_store_search,android,35-44,,1,,0,,,False
U027385,signup_complete,2024-03-05 00:06:00,IN,app_store_search,android,35-44,,1,,0,,,False
U027386,app_install,2024-02-05 03:00:00,IN,organic,ios,18-24,,1,,0,,,False
U027386,app_open,2024-02-05 03:12:00,IN,organic,ios,18-24,,1,,0,,,False
U027387,app_install,2024-02-21 03:00:00,IN,paid_social,android,13-17,,1,,0,,,False
U027387,app_open,2024-02-21 03:05:00,IN,paid_social,android,13-17,,1,,0,,,False
U027388,app_install,2024-03-01 02:00:00,Other,app_store_search,android,18-24,,1,,0,,,False
U027388,app_open,2024-03-01 02:17:00,Other,app_store_search,android,18-24,,1,,0,,,False
U027389,app_install,2024-01-18 02:00:00,ID,app_store_search,ios,18-24,,1,,0,,,False
U027390,app_install,2024-02-23 03:00:00,GB,influencer,ios,13-17,,1,,0,,,False
U027390,app_open,2024-02-23 03:14:00,GB,influencer,ios,13-17,,1,,0,,,False
U027391,app_install,2024-01-29 00:00:00,DE,paid_social,android,18-24,,1,,0,,,False
U027391,app_open,2024-01-29 00:30:00,DE,paid_social,android,18-24,,1,,0,,,False
U027391,signup_complete,2024-01-29 00:31:00,DE,paid_social,android,18-24,,1,,0,,,False
U027392,app_install,2024-03-16 00:00:00,DE,paid_social,android,45+,,1,,0,,,False
U027392,app_open,2024-03-16 00:22:00,DE,paid_social,android,45+,,1,,0,,,False
U027392,signup_complete,2024-03-16 00:31:00,DE,paid_social,android,45+,,1,,0,,,False
U027392,tutorial_complete,2024-03-16 00:35:00,DE,paid_social,android,45+,0.0,1,546.0,0,,,False
U027393,app_install,2024-01-23 03:00:00,BR,influencer,android,35-44,,1,,0,,,False
U027393,app_open,2024-01-23 03:24:00,BR,influencer,android,35-44,,1,,0,,,False
U027394,app_install,2024-03-27 02:00:00,PH,paid_social,android,18-24,,1,,0,,,False
U027395,app_install,2024-02-21 02:00:00,PH,app_store_search,android,25-34,,1,,0,,,False
U027395,app_open,2024-02-21 02:02:00,PH,app_store_search,android,25-34,,1,,0,,,False
U027396,app_install,2024-03-11 02:00:00,BR,organic,android,35-44,,1,,0,,,False
U027396,app_open,2024-03-11 02:30:00,BR,organic,android,35-44,,1,,0,,,False
U027396,signup_complete,2024-03-11 02:31:00,BR,organic,android,35-44,,1,,0,,,False
U027397,app_install,2024-01-01 00:00:00,GB,influencer,ios,18-24,,1,,0,,,False
U027397,app_open,2024-01-01 00:03:00,GB,influencer,ios,18-24,,1,,0,,,False
U027397,signup_complete,2024-01-01 00:13:00,GB,influencer,ios,18-24,,1,,0,,,False
U027397,tutorial_complete,2024-01-01 00:22:00,GB,influencer,ios,18-24,0.0,1,600.0,0,,,False
U027397,level_complete,2024-01-01 12:00:00,GB,influencer,ios,18-24,9.0,4,1313.0,0,,,False
U027397,ad_impression,2024-01-01 12:06:00,GB,influencer,ios,18-24,9.0,4,1313.0,0,rewarded,1.0,False
U027397,ad_reward_claimed,2024-01-01 12:06:21,GB,influencer,ios,18-24,9.0,4,1313.0,0,rewarded,1.0,False
U027398,app_install,2024-02-24 02:00:00,US,organic,android,18-24,,1,,0,,,False
U027398,app_open,2024-02-24 02:25:00,US,organic,android,18-24,,1,,0,,,False
U027398,signup_complete,2024-02-24 02:29:00,US,organic,android,18-24,,1,,0,,,False
U027398,tutorial_complete,2024-02-24 02:38:00,US,organic,android,18-24,0.0,1,270.0,0,,,False
U027399,app_install,2024-01-27 01:00:00,US,app_store_search,android,13-17,,1,,0,,,False
U027399,app_open,2024-01-27 01:10:00,US,app_store_search,android,13-17,,1,,0,,,False
U027400,app_install,2024-02-02 00:00:00,IN,organic,android,45+,,1,,0,,,False
U027400,app_open,2024-02-02 00:13:00,IN,organic,android,45+,,1,,0,,,False
U027400,signup_complete,2024-02-02 00:20:00,IN,organic,android,45+,,1,,0,,,False
U027401,app_install,2024-01-19 03:00:00,ID,paid_social,ios,18-24,,1,,0,,,False
U027401,app_open,2024-01-19 03:05:00,ID,paid_social,ios,18-24,,1,,0,,,False
U027401,signup_complete,2024-01-19 03:12:00,ID,paid_social,ios,18-24,,1,,0,,,False
U027401,tutorial_complete,2024-01-19 03:27:00,ID,paid_social,ios,18-24,0.0,1,334.0,0,,,False
U027401,level_complete,2024-01-19 17:27:00,ID,paid_social,ios,18-24,4.0,4,1773.0,0,,,False
U027402,app_install,2024-03-04 02:00:00,US,app_store_search,android,35-44,,1,,0,,,False
U027402,app_open,2024-03-04 02:08:00,US,app_store_search,android,35-44,,1,,0,,,False
U027402,signup_complete,2024-03-04 02:12:00,US,app_store_search,android,35-44,,1,,0,,,False
U027402,tutorial_complete,2024-03-04 02:21:00,US,app_store_search,android,35-44,0.0,1,128.0,0,,,False
U027402,level_complete,2024-03-07 18:33:00,US,app_store_search,android,35-44,10.0,4,1656.0,3,,,False
U027402,ad_impression,2024-03-07 18:45:00,US,app_store_search,android,35-44,10.0,4,1656.0,3,interstitial,8.0,False
U027402,ad_reward_claimed,2024-03-07 18:45:27,US,app_store_search,android,35-44,10.0,4,1656.0,3,interstitial,8.0,False
U027403,app_install,2024-01-08 03:00:00,US,paid_social,android,18-24,,1,,0,,,False
U027403,app_open,2024-01-08 03:04:00,US,paid_social,android,18-24,,1,,0,,,False
U027404,app_install,2024-01-18 01:00:00,PH,app_store_search,android,18-24,,1,,0,,,False
U027404,app_open,2024-01-18 01:25:00,PH,app_store_search,android,18-24,,1,,0,,,False
U027404,signup_complete,2024-01-18 01:27:00,PH,app_store_search,android,18-24,,1,,0,,,False
U027405,app_install,2024-02-20 02:00:00,US,organic,android,35-44,,1,,0,,,False
U027405,app_open,2024-02-20 02:02:00,US,organic,android,35-44,,1,,0,,,False
U027405,signup_complete,2024-02-20 02:04:00,US,organic,android,35-44,,1,,0,,,False
U027406,app_install,2024-03-12 03:00:00,MX,app_store_search,android,18-24,,1,,0,,,False
U027406,app_open,2024-03-12 03:25:00,MX,app_store_search,android,18-24,,1,,0,,,False
U027406,signup_complete,2024-03-12 03:34:00,MX,app_store_search,android,18-24,,1,,0,,,False
U027406,tutorial_complete,2024-03-12 03:38:00,MX,app_store_search,android,18-24,0.0,1,429.0,0,,,False
U027406,level_complete,2024-03-12 13:52:00,MX,app_store_search,android,18-24,3.0,1,1099.0,0,,,False
U027406,ad_impression,2024-03-12 13:57:00,MX,app_store_search,android,18-24,3.0,1,1099.0,0,interstitial,3.0,False
U027406,ad_reward_claimed,2024-03-12 13:57:29,MX,app_store_search,android,18-24,3.0,1,1099.0,0,interstitial,3.0,False
U027407,app_install,2024-03-26 00:00:00,IN,influencer,android,18-24,,1,,0,,,False
U027407,app_open,2024-03-26 00:10:00,IN,influencer,android,18-24,,1,,0,,,False
U027407,signup_complete,2024-03-26 00:14:00,IN,influencer,android,18-24,,1,,0,,,False
U027408,app_install,2024-01-03 01:00:00,BR,organic,android,18-24,,1,,0,,,False
U027408,app_open,2024-01-03 01:22:00,BR,organic,android,18-24,,1,,0,,,False
U027408,signup_complete,2024-01-03 01:25:00,BR,organic,android,18-24,,1,,0,,,False
U027408,tutorial_complete,2024-01-03 01:30:00,BR,organic,android,18-24,0.0,1,224.0,0,,,False
U027408,level_complete,2024-01-04 21:57:00,BR,organic,android,18-24,1.0,3,1212.0,1,,,False
U027408,ad_impression,2024-01-04 22:16:00,BR,organic,android,18-24,1.0,3,1212.0,1,rewarded,8.0,False
U027408,ad_reward_claimed,2024-01-04 22:16:35,BR,organic,android,18-24,1.0,3,1212.0,1,rewarded,8.0,False
U027409,app_install,2024-02-17 00:00:00,US,paid_social,ios,18-24,,1,,0,,,False
U027409,app_open,2024-02-17 00:25:00,US,paid_social,ios,18-24,,1,,0,,,False
U027410,app_install,2024-03-02 03:00:00,ID,app_store_search,android,13-17,,1,,0,,,False
U027410,app_open,2024-03-02 03:19:00,ID,app_store_search,android,13-17,,1,,0,,,False
U027411,app_install,2024-02-02 01:00:00,ID,influencer,android,25-34,,1,,0,,,False
U027411,app_open,2024-02-02 01:06:00,ID,influencer,android,25-34,,1,,0,,,False
U027411,signup_complete,2024-02-02 01:16:00,ID,influencer,android,25-34,,1,,0,,,False
U027411,tutorial_complete,2024-02-02 01:26:00,ID,influencer,android,25-34,0.0,1,400.0,0,,,False
U027411,level_complete,2024-02-02 13:26:00,ID,influencer,android,25-34,14.0,5,1654.0,0,,,False
U027411,ad_impression,2024-02-02 13:30:00,ID,influencer,android,25-34,14.0,5,1654.0,0,rewarded,4.0,False
U027411,ad_reward_claimed,2024-02-02 13:30:38,ID,influencer,android,25-34,14.0,5,1654.0,0,rewarded,4.0,False
U027412,app_install,2024-02-23 01:00:00,MX,paid_social,android,45+,,1,,0,,,False
U027412,app_open,2024-02-23 01:03:00,MX,paid_social,android,45+,,1,,0,,,False
U027412,signup_complete,2024-02-23 01:07:00,MX,paid_social,android,45+,,1,,0,,,False
U027412,tutorial_complete,2024-02-23 01:20:00,MX,paid_social,android,45+,0.0,1,140.0,0,,,False
U027413,app_install,2024-02-12 03:00:00,US,paid_social,android,25-34,,1,,0,,,False
U027413,app_open,2024-02-12 03:21:00,US,paid_social,android,25-34,,1,,0,,,False
U027413,signup_complete,2024-02-12 03:24:00,US,paid_social,android,25-34,,1,,0,,,False
U027413,tutorial_complete,2024-02-12 03:33:00,US,paid_social,android,25-34,0.0,1,511.0,0,,,False
U027414,app_install,2024-02-29 01:00:00,US,influencer,android,45+,,1,,0,,,False
U027414,app_open,2024-02-29 01:30:00,US,influencer,android,45+,,1,,0,,,False
U027415,app_install,2024-01-30 03:00:00,ID,influencer,ios,45+,,1,,0,,,False
U027415,app_open,2024-01-30 03:02:00,ID,influencer,ios,45+,,1,,0,,,False
U027415,signup_complete,2024-01-30 03:12:00,ID,influencer,ios,45+,,1,,0,,,False
U027415,tutorial_complete,2024-01-30 03:19:00,ID,influencer,ios,45+,0.0,1,263.0,0,,,False
U027415,level_complete,2024-01-30 10:17:00,ID,influencer,ios,45+,14.0,3,991.0,0,,,False
U027415,ad_impression,2024-01-30 10:37:00,ID,influencer,ios,45+,14.0,3,991.0,0,interstitial,8.0,False
U027416,app_install,2024-03-29 01:00:00,BR,organic,android,18-24,,1,,0,,,False
U027416,app_open,2024-03-29 01:30:00,BR,organic,android,18-24,,1,,0,,,False
U027416,signup_complete,2024-03-29 01:32:00,BR,organic,android,18-24,,1,,0,,,False
U027416,tutorial_complete,2024-03-29 01:43:00,BR,organic,android,18-24,0.0,1,371.0,0,,,False
U027416,level_complete,2024-03-29 20:19:00,BR,organic,android,18-24,9.0,3,973.0,0,,,False
U027416,ad_impression,2024-03-29 20:22:00,BR,organic,android,18-24,9.0,3,973.0,0,rewarded,4.0,False
U027416,ad_reward_claimed,2024-03-29 20:22:41,BR,organic,android,18-24,9.0,3,973.0,0,rewarded,4.0,False
U027417,app_install,2024-02-28 03:00:00,IN,organic,ios,25-34,,1,,0,,,False
U027418,app_install,2024-02-27 00:00:00,Other,organic,android,18-24,,1,,0,,,False
U027418,app_open,2024-02-27 00:30:00,Other,organic,android,18-24,,1,,0,,,False
U027419,app_install,2024-01-04 01:00:00,US,paid_social,android,18-24,,1,,0,,,False
U027419,app_open,2024-01-04 01:16:00,US,paid_social,android,18-24,,1,,0,,,False
U027419,signup_complete,2024-01-04 01:18:00,US,paid_social,android,18-24,,1,,0,,,False
U027419,tutorial_complete,2024-01-04 01:26:00,US,paid_social,android,18-24,0.0,1,546.0,0,,,False
U027420,app_install,2024-01-05 02:00:00,Other,app_store_search,android,18-24,,1,,0,,,False
U027420,app_open,2024-01-05 02:07:00,Other,app_store_search,android,18-24,,1,,0,,,False
U027421,app_install,2024-01-14 00:00:00,BR,organic,ios,25-34,,1,,0,,,False
U027421,app_open,2024-01-14 00:10:00,BR,organic,ios,25-34,,1,,0,,,False
U027422,app_install,2024-03-26 03:00:00,BR,app_store_search,android,35-44,,1,,0,,,False
U027422,app_open,2024-03-26 03:20:00,BR,app_store_search,android,35-44,,1,,0,,,False
U027422,signup_complete,2024-03-26 03:27:00,BR,app_store_search,android,35-44,,1,,0,,,False
U027423,app_install,2024-03-07 01:00:00,MX,organic,android,25-34,,1,,0,,,False
U027423,app_open,2024-03-07 01:10:00,MX,organic,android,25-34,,1,,0,,,False
U027424,app_install,2024-03-21 03:00:00,US,paid_social,android,35-44,,1,,0,,,False
U027424,app_open,2024-03-21 03:24:00,US,paid_social,android,35-44,,1,,0,,,False
U027424,signup_complete,2024-03-21 03:26:00,US,paid_social,android,35-44,,1,,0,,,False
U027424,tutorial_complete,2024-03-21 03:39:00,US,paid_social,android,35-44,0.0,1,332.0,0,,,False
U027424,level_complete,2024-03-21 10:20:00,US,paid_social,android,35-44,15.0,1,665.0,0,,,False
U027424,ad_impression,2024-03-21 10:34:00,US,paid_social,android,35-44,15.0,1,665.0,0,rewarded,2.0,False
U027425,app_install,2024-03-23 02:00:00,ID,paid_social,android,18-24,,1,,0,,,False
U027426,app_install,2024-01-06 02:00:00,BR,app_store_search,android,13-17,,1,,0,,,False
U027426,app_open,2024-01-06 02:23:00,BR,app_store_search,android,13-17,,1,,0,,,False
U027427,app_install,2024-02-22 01:00:00,Other,app_store_search,ios,25-34,,1,,0,,,False
U027427,app_open,2024-02-22 01:19:00,Other,app_store_search,ios,25-34,,1,,0,,,False
U027427,signup_complete,2024-02-22 01:21:00,Other,app_store_search,ios,25-34,,1,,0,,,False
U027427,tutorial_complete,2024-02-22 01:26:00,Other,app_store_search,ios,25-34,0.0,1,369.0,0,,,False
U027427,level_complete,2024-02-22 13:28:00,Other,app_store_search,ios,25-34,6.0,5,340.0,0,,,False
U027427,ad_impression,2024-02-22 13:38:00,Other,app_store_search,ios,25-34,6.0,5,340.0,0,interstitial,3.0,False
U027428,app_install,2024-03-13 03:00:00,FR,organic,ios,25-34,,1,,0,,,False
U027428,app_open,2024-03-13 03:10:00,FR,organic,ios,25-34,,1,,0,,,False
U027429,app_install,2024-01-05 00:00:00,Other,organic,android,35-44,,1,,0,,,False
U027429,app_open,2024-01-05 00:26:00,Other,organic,android,35-44,,1,,0,,,False
U027430,app_install,2024-01-11 01:00:00,Other,organic,android,25-34,,1,,0,,,False
U027430,app_open,2024-01-11 01:10:00,Other,organic,android,25-34,,1,,0,,,False
U027430,signup_complete,2024-01-11 01:18:00,Other,organic,android,25-34,,1,,0,,,False
U027430,tutorial_complete,2024-01-11 01:29:00,Other,organic,android,25-34,0.0,1,508.0,0,,,False
U027430,level_complete,2024-01-11 15:42:00,Other,organic,android,25-34,11.0,4,593.0,0,,,False
U027430,ad_impression,2024-01-11 15:48:00,Other,organic,android,25-34,11.0,4,593.0,0,rewarded,1.0,False
U027430,ad_reward_claimed,2024-01-11 15:48:31,Other,organic,android,25-34,11.0,4,593.0,0,rewarded,1.0,False
U027431,app_install,2024-03-23 00:00:00,MX,paid_social,ios,35-44,,1,,0,,,False
U027431,app_open,2024-03-23 00:16:00,MX,paid_social,ios,35-44,,1,,0,,,False
U027431,signup_complete,2024-03-23 00:21:00,MX,paid_social,ios,35-44,,1,,0,,,False
U027431,tutorial_complete,2024-03-23 00:31:00,MX,paid_social,ios,35-44,0.0,1,320.0,0,,,False
U027431,level_complete,2024-03-24 19:12:00,MX,paid_social,ios,35-44,15.0,1,794.0,1,,,False
U027431,ad_impression,2024-03-24 19:17:00,MX,paid_social,ios,35-44,15.0,1,794.0,1,rewarded,8.0,False
U027432,app_install,2024-02-05 02:00:00,ID,paid_social,ios,25-34,,1,,0,,,False
U027433,app_install,2024-01-17 01:00:00,FR,paid_social,ios,13-17,,1,,0,,,False
U027433,app_open,2024-01-17 01:13:00,FR,paid_social,ios,13-17,,1,,0,,,False
U027433,signup_complete,2024-01-17 01:18:00,FR,paid_social,ios,13-17,,1,,0,,,False
U027433,tutorial_complete,2024-01-17 01:29:00,FR,paid_social,ios,13-17,0.0,1,335.0,0,,,False
U027434,app_install,2024-03-02 03:00:00,Other,influencer,android,25-34,,1,,0,,,False
U027434,app_open,2024-03-02 03:24:00,Other,influencer,android,25-34,,1,,0,,,False
U027435,app_install,2024-02-03 01:00:00,ID,organic,android,13-17,,1,,0,,,False
U027435,app_open,2024-02-03 01:01:00,ID,organic,android,13-17,,1,,0,,,False
U027435,signup_complete,2024-02-03 01:11:00,ID,organic,android,13-17,,1,,0,,,False
U027435,tutorial_complete,2024-02-03 01:17:00,ID,organic,android,13-17,0.0,1,297.0,0,,,False
U027435,level_complete,2024-02-05 12:59:00,ID,organic,android,13-17,15.0,5,1061.0,2,,,False
U027435,ad_impression,2024-02-05 13:02:00,ID,organic,android,13-17,15.0,5,1061.0,2,interstitial,4.0,False
U027436,app_install,2024-02-14 01:00:00,US,organic,ios,45+,,1,,0,,,False
U027436,app_open,2024-02-14 01:24:00,US,organic,ios,45+,,1,,0,,,False
U027437,app_install,2024-03-27 03:00:00,Other,influencer,android,18-24,,1,,0,,,False
U027437,app_open,2024-03-27 03:08:00,Other,influencer,android,18-24,,1,,0,,,False
U027438,app_install,2024-03-05 03:00:00,IN,app_store_search,ios,13-17,,1,,0,,,False
U027438,app_open,2024-03-05 03:17:00,IN,app_store_search,ios,13-17,,1,,0,,,False
U027439,app_install,2024-01-09 02:00:00,BR,paid_social,android,25-34,,1,,0,,,False
U027439,app_open,2024-01-09 02:17:00,BR,paid_social,android,25-34,,1,,0,,,False
U027440,app_install,2024-03-06 03:00:00,Other,organic,android,18-24,,1,,0,,,False
U027440,app_open,2024-03-06 03:06:00,Other,organic,android,18-24,,1,,0,,,False
U027441,app_install,2024-02-10 02:00:00,IN,paid_social,ios,35-44,,1,,0,,,False
U027442,app_install,2024-03-19 00:00:00,ID,paid_social,ios,18-24,,1,,0,,,False
U027442,app_open,2024-03-19 00:12:00,ID,paid_social,ios,18-24,,1,,0,,,False
U027443,app_install,2024-01-01 01:00:00,IN,paid_social,android,25-34,,1,,0,,,False
U027443,app_open,2024-01-01 01:13:00,IN,paid_social,android,25-34,,1,,0,,,False
U027444,app_install,2024-03-17 00:00:00,GB,paid_social,ios,35-44,,1,,0,,,False
U027444,app_open,2024-03-17 00:11:00,GB,paid_social,ios,35-44,,1,,0,,,False
U027444,signup_complete,2024-03-17 00:17:00,GB,paid_social,ios,35-44,,1,,0,,,False
U027444,tutorial_complete,2024-03-17 00:30:00,GB,paid_social,ios,35-44,0.0,1,299.0,0,,,False
U027444,level_complete,2024-03-18 15:12:00,GB,paid_social,ios,35-44,14.0,1,1420.0,1,,,False
U027445,app_install,2024-02-03 02:00:00,BR,paid_social,ios,25-34,,1,,0,,,False
U027446,app_install,2024-02-15 02:00:00,Other,paid_social,android,45+,,1,,0,,,False
U027447,app_install,2024-03-11 03:00:00,IN,app_store_search,android,35-44,,1,,0,,,False
U027448,app_install,2024-01-15 00:00:00,US,paid_social,android,18-24,,1,,0,,,False
U027448,app_open,2024-01-15 00:23:00,US,paid_social,android,18-24,,1,,0,,,False
U027448,signup_complete,2024-01-15 00:27:00,US,paid_social,android,18-24,,1,,0,,,False
U027448,tutorial_complete,2024-01-15 00:31:00,US,paid_social,android,18-24,0.0,1,335.0,0,,,False
U027449,app_install,2024-01-16 00:00:00,US,paid_social,android,18-24,,1,,0,,,False
U027450,app_install,2024-01-28 03:00:00,ID,organic,android,35-44,,1,,0,,,False
U027450,app_open,2024-01-28 03:05:00,ID,organic,android,35-44,,1,,0,,,False
U027450,signup_complete,2024-01-28 03:13:00,ID,organic,android,35-44,,1,,0,,,False
U027450,tutorial_complete,2024-01-28 03:22:00,ID,organic,android,35-44,0.0,1,250.0,0,,,False
U027450,level_complete,2024-01-28 13:55:00,ID,organic,android,35-44,7.0,3,1195.0,0,,,False
U027451,app_install,2024-03-19 02:00:00,US,app_store_search,android,25-34,,1,,0,,,False
U027451,app_open,2024-03-19 02:30:00,US,app_store_search,android,25-34,,1,,0,,,False
U027452,app_install,2024-01-23 02:00:00,IN,app_store_search,android,25-34,,1,,0,,,False
U027452,app_open,2024-01-23 02:04:00,IN,app_store_search,android,25-34,,1,,0,,,False
U027452,signup_complete,2024-01-23 02:11:00,IN,app_store_search,android,25-34,,1,,0,,,False
U027453,app_install,2024-02-02 03:00:00,GB,paid_social,android,18-24,,1,,0,,,False
U027453,app_open,2024-02-02 03:08:00,GB,paid_social,android,18-24,,1,,0,,,False
U027453,signup_complete,2024-02-02 03:10:00,GB,paid_social,android,18-24,,1,,0,,,False
U027454,app_install,2024-01-03 01:00:00,MX,influencer,android,35-44,,1,,0,,,False
U027454,app_open,2024-01-03 01:10:00,MX,influencer,android,35-44,,1,,0,,,False
U027455,app_install,2024-03-08 01:00:00,US,paid_social,android,18-24,,1,,0,,,False
U027455,app_open,2024-03-08 01:24:00,US,paid_social,android,18-24,,1,,0,,,False
U027455,signup_complete,2024-03-08 01:30:00,US,paid_social,android,18-24,,1,,0,,,False
U027456,app_install,2024-02-26 01:00:00,Other,influencer,ios,25-34,,1,,0,,,False
U027457,app_install,2024-02-04 00:00:00,ID,influencer,android,18-24,,1,,0,,,False
U027457,app_open,2024-02-04 00:10:00,ID,influencer,android,18-24,,1,,0,,,False
U027458,app_install,2024-03-10 03:00:00,FR,organic,ios,45+,,1,,0,,,False
U027458,app_open,2024-03-10 03:26:00,FR,organic,ios,45+,,1,,0,,,False
U027459,app_install,2024-03-18 02:00:00,Other,organic,ios,18-24,,1,,0,,,False
U027459,app_open,2024-03-18 02:01:00,Other,organic,ios,18-24,,1,,0,,,False
U027459,signup_complete,2024-03-18 02:10:00,Other,organic,ios,18-24,,1,,0,,,False
U027459,tutorial_complete,2024-03-18 02:15:00,Other,organic,ios,18-24,0.0,1,133.0,0,,,False
U027459,level_complete,2024-03-19 20:14:00,Other,organic,ios,18-24,2.0,1,1647.0,1,,,False
U027459,ad_impression,2024-03-19 20:17:00,Other,organic,ios,18-24,2.0,1,1647.0,1,interstitial,7.0,False
U027459,ad_reward_claimed,2024-03-19 20:17:16,Other,organic,ios,18-24,2.0,1,1647.0,1,interstitial,7.0,False
U027460,app_install,2024-01-17 00:00:00,US,paid_social,ios,13-17,,1,,0,,,False
U027460,app_open,2024-01-17 00:27:00,US,paid_social,ios,13-17,,1,,0,,,False
U027460,signup_complete,2024-01-17 00:37:00,US,paid_social,ios,13-17,,1,,0,,,False
U027460,tutorial_complete,2024-01-17 00:52:00,US,paid_social,ios,13-17,0.0,1,138.0,0,,,False
U027460,level_complete,2024-01-17 20:38:00,US,paid_social,ios,13-17,7.0,1,962.0,0,,,False
U027461,app_install,2024-02-22 02:00:00,US,paid_social,android,18-24,,1,,0,,,False
U027461,app_open,2024-02-22 02:14:00,US,paid_social,android,18-24,,1,,0,,,False
